Position ID,Timestamp,Trade Date,Net Pos,Net Price,Bought,Avg. Buy,Sold,Avg. Sell,Account,Contract,Product,Product Description,_priceFormat,_priceFormatType,_tickSize,Pair ID,Buy Fill ID,Sell Fill ID,Paired Qty,Buy Price,Sell Price,P/L,Currency,Bought Timestamp,Sold Timestamp
271931110012,08/22/2025 21:43:54,2025-08-22,0,,80,23560.84,80,23572.78,DEMO5316239,NQU5,NQ,E-Mini NASDAQ 100,-2,0,0.25,271931110031,271931110007,271931110026,10,23583.75,23573.00,"-2,150.00",USD,08/22/2025 21:26:41,08/22/2025 21:30:17
271931110012,08/22/2025 21:43:54,2025-08-22,0,,80,23560.84,80,23572.78,DEMO5316239,NQU5,NQ,E-Mini NASDAQ 100,-2,0,0.25,271931110042,271931110017,271931110037,10,23572.75,23576.75,800.00,USD,08/22/2025 21:30:09,08/22/2025 21:30:20
271931110012,08/22/2025 21:43:54,2025-08-22,0,,80,23560.84,80,23572.78,DEMO5316239,NQU5,NQ,E-Mini NASDAQ 100,-2,0,0.25,271931110145,271931110140,271931110048,10,23562.00,23576.50,"2,900.00",USD,08/22/2025 21:43:12,08/22/2025 21:30:26
271931110012,08/22/2025 21:43:54,2025-08-22,0,,80,23560.84,80,23572.78,DEMO5316239,NQU5,NQ,E-Mini NASDAQ 100,-2,0,0.25,271931110156,271931110151,271931110057,10,23561.25,23576.75,"3,100.00",USD,08/22/2025 21:43:24,08/22/2025 21:30:27
271931110012,08/22/2025 21:43:54,2025-08-22,0,,80,23560.84,80,23572.78,DEMO5316239,NQU5,NQ,E-Mini NASDAQ 100,-2,0,0.25,271931110167,271931110162,271931110069,10,23555.50,23578.00,"4,500.00",USD,08/22/2025 21:43:29,08/22/2025 21:30:29
271931110012,08/22/2025 21:43:54,2025-08-22,0,,80,23560.84,80,23572.78,DEMO5316239,NQU5,NQ,E-Mini NASDAQ 100,-2,0,0.25,271931110178,271931110173,271931110075,4,23555.00,23578.00,"1,840.00",USD,08/22/2025 21:43:33,08/22/2025 21:30:29
271931110012,08/22/2025 21:43:54,2025-08-22,0,,80,23560.84,80,23572.78,DEMO5316239,NQU5,NQ,E-Mini NASDAQ 100,-2,0,0.25,271931110179,271931110173,271931110081,6,23555.00,23578.00,"2,760.00",USD,08/22/2025 21:43:33,08/22/2025 21:30:30
271931110012,08/22/2025 21:43:54,2025-08-22,0,,80,23560.84,80,23572.78,DEMO5316239,NQU5,NQ,E-Mini NASDAQ 100,-2,0,0.25,271931110203,271931110198,271931110120,10,23548.25,23562.50,"2,850.00",USD,08/22/2025 21:43:54,08/22/2025 21:42:56
271931110012,08/22/2025 21:43:54,2025-08-22,0,,80,23560.84,80,23572.78,DEMO5316239,NQU5,NQ,E-Mini NASDAQ 100,-2,0,0.25,271931110204,271931110198,271931110131,10,23548.25,23560.75,"2,500.00",USD,08/22/2025 21:43:54,08/22/2025 21:42:57
